"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"2220-08A_1_S12","","Stop 08a 1 S12","21.003667","105.848407","","","0","","","","0","",""
"2220-08A_1_S13","","Stop 08a 1 S13","21.003133","105.847324","","","0","","","","0","",""
"2220-08A_1_S14","","Stop 08a 1 S14","20.99985","105.845157","","","0","","","","0","",""
"2220-08A_1_S15","","Stop 08a 1 S15","20.997726","105.845752","","","0","","","","0","",""
"2220-08A_1_S24","","Stop 08a 1 S24","20.955235","105.843057","","","0","","","","0","",""
"2220-08A_1_S25","","Stop 08a 1 S25","20.952385","105.843657","","","0","","","","0","",""
"2220-08A_1_S26","","Stop 08a 1 S26","20.946802","105.844007","","","0","","","","0","",""
"2220-08A_1_S32","","Stop 08a 1 S32","20.925069","105.852374","","","0","","","","0","",""
"2220-08A_1_S33","","Stop 08a 1 S33","20.923435","105.856257","","","0","","","","0","",""
"2220-08A_1_S34","","Stop 08a 1 S34","20.920152","105.86429","","","0","","","","0","",""
"2220-08A_1_S35","","Stop 08a 1 S35","20.916869","105.867657","","","0","","","","0","",""
"2220-08A_1_S36","","Stop 08a 1 S36","20.915752","105.871723","","","0","","","","0","",""
"2220-08A_1_S37","","Stop 08a 1 S37","20.918886","105.87354","","","0","","","","0","",""
"2220-08A_2_S2","","Stop 08a 2 S2","20.916486","105.87209","","","0","","","","0","",""
"2220-08A_2_S3","","Stop 08a 2 S3","20.917102","105.867507","","","0","","","","0","",""
"2220-08A_2_S4","","Stop 08a 2 S4","20.920019","105.86454","","","0","","","","0","",""
"2220-08A_2_S5","","Stop 08a 2 S5","20.923485","105.856324","","","0","","","","0","",""
"2220-08A_2_S6","","Stop 08a 2 S6","20.925202","105.852324","","","0","","","","0","",""
"2220-08A_2_S18","","Stop 08a 2 S18","20.980792","105.841399","","","0","","","","0","",""
"2220-08A_2_S19","","Stop 08a 2 S19","20.984922","105.84101","","","0","","","","0","",""
"2220-08A_2_S20","","Stop 08a 2 S20","20.989627","105.841102","","","0","","","","0","",""
"2220-08A_2_S21","","Stop 08a 2 S21","20.993634","105.841124","","","0","","","","0","",""
"2220-08A_2_S22","","Stop 08a 2 S22","20.997284","105.843291","","","0","","","","0","",""
"2220-08A_2_S23","","Stop 08a 2 S23","21.00015","105.845291","","","0","","","","0","",""
"2220-08A_2_S24","","Stop 08a 2 S24","21.003003","105.847383","","","0","","","","0","",""
"2220-08A_2_S25","","Stop 08a 2 S25","21.003583","105.848541","","","0","","","","0","",""
"2220-08A_2_S26","","Stop 08a 2 S26","21.00456","105.850958","","","0","","","","0","",""
"2220-08A_2_S27","","Stop 08a 2 S27","21.010327","105.85146","","","0","","","","0","",""
"2220-08A_2_S28","","Stop 08a 2 S28","21.014503","105.85156","","","0","","","","0","",""
"2220-08A_2_S29","","Stop 08a 2 S29","21.019083","105.851557","","","0","","","","0","",""
"2220-08A_2_S30","","Stop 08a 2 S30","21.0233","105.85254","","","0","","","","0","",""
"2220-08A_2_S31","","Stop 08a 2 S31","21.0272","105.853326","","","0","","","","0","",""
"2220-08A_2_S32","","Stop 08a 2 S32","21.032231","105.855512","","","0","","","","0","",""
"2220-08A_2_S33","","Stop 08a 2 S33","21.034833","105.85454","","","0","","","","0","",""
"2220-08A_2_S34","","Stop 08a 2 S34","21.041653","105.849395","","","0","","","","0","",""
"2220-08A_2_S35","","Stop 08a 2 S35","21.042874","105.848107","","","0","","","","0","",""
"2220-08B_1_S22","","Stop 08b 1 S22","20.965768","105.842857","","","0","","","","0","",""
"2220-08B_1_S23","","Stop 08b 1 S23","20.959885","105.845907","","","0","","","","0","",""
"2220-08B_1_S24","","Stop 08b 1 S24","20.950668","105.847657","","","0","","","","0","",""
"2220-08B_1_S25","","Stop 08b 1 S25","20.947601","105.850524","","","0","","","","0","",""
"2220-08B_1_S26","","Stop 08b 1 S26","20.945068","105.859157","","","0","","","","0","",""
"2220-08B_1_S27","","Stop 08b 1 S27","20.942718","105.863874","","","0","","","","0","",""
"2220-08B_1_S28","","Stop 08b 1 S28","20.934752","105.86299","","","0","","","","0","",""
"2220-08B_1_S29","","Stop 08b 1 S29","20.926119","105.86829","","","0","","","","0","",""
"2220-08B_1_S30","","Stop 08b 1 S30","20.922419","105.87374","","","0","","","","0","",""
"2220-08B_1_S31","","Stop 08b 1 S31","20.923619","105.87959","","","0","","","","0","",""
"2220-08B_1_S32","","Stop 08b 1 S32","20.921519","105.883323","","","0","","","","0","",""
"2220-08B_1_S33","","Stop 08b 1 S33","20.914336","105.89064","","","0","","","","0","",""
"2220-08B_1_S34","","Stop 08b 1 S34","20.911536","105.891106","","","0","","","","0","",""
"2220-08B_2_S2","","Stop 08b 2 S2","20.914369","105.89064","","","0","","","","0","",""
"2220-08B_2_S3","","Stop 08b 2 S3","20.920786","105.884006","","","0","","","","0","",""
"2220-08B_2_S4","","Stop 08b 2 S4","20.924085","105.881107","","","0","","","","0","",""
"2220-08B_2_S5","","Stop 08b 2 S5","20.922252","105.87439","","","0","","","","0","",""
"2220-08B_2_S6","","Stop 08b 2 S6","20.925819","105.868624","","","0","","","","0","",""
"2220-08B_2_S7","","Stop 08b 2 S7","20.934452","105.863107","","","0","","","","0","",""
"2220-08B_2_S8","","Stop 08b 2 S8","20.942218","105.86404","","","0","","","","0","",""
"2220-08B_2_S9","","Stop 08b 2 S9","20.945018","105.85944","","","0","","","","0","",""
"2220-08B_2_S10","","Stop 08b 2 S10","20.947518","105.85099","","","0","","","","0","",""
"2220-08B_2_S11","","Stop 08b 2 S11","20.950168","105.847857","","","0","","","","0","",""
"2220-08B_2_S12","","Stop 08b 2 S12","20.960035","105.846024","","","0","","","","0","",""
"2220-09_1_S2","","Stop 09 1 S2","21.028666","105.851007","","","0","","","","0","",""
"2220-09_1_S12","","Stop 09 1 S12","21.00785","105.820741","","","0","","","","0","",""
"2220-09_1_S13","","Stop 09 1 S13","21.0118","105.817358","","","0","","","","0","",""
"2220-09_1_S14","","Stop 09 1 S14","21.014066","105.814958","","","0","","","","0","",""
"2220-09_1_S18","","Stop 09 1 S18","21.023716","105.806292","","","0","","","","0","",""
"2220-09_1_S19","","Stop 09 1 S19","21.0235","105.802008","","","0","","","","0","",""
"2220-09_1_S20","","Stop 09 1 S20","21.023637","105.799234","","","0","","","","0","",""
"2220-09_1_S21","","Stop 09 1 S21","21.0264","105.798575","","","0","","","","0","",""
"2220-09_1_S23","","Stop 09 1 S23","21.029673","105.808635","","","0","","","","0","",""
"2220-09_1_S24","","Stop 09 1 S24","21.032683","105.813575","","","0","","","","0","",""
"2220-09_1_S25","","Stop 09 1 S25","21.036833","105.814791","","","0","","","","0","",""
"2220-09_1_S26","","Stop 09 1 S26","21.040082","105.815875","","","0","","","","0","",""
"2220-09_1_S27","","Stop 09 1 S27","21.042316","105.819491","","","0","","","","0","",""
"2220-09_1_S28","","Stop 09 1 S28","21.041049","105.824291","","","0","","","","0","",""
"2220-09_1_S29","","Stop 09 1 S29","21.038966","105.828791","","","0","","","","0","",""
"2220-09_1_S30","","Stop 09 1 S30","21.034566","105.831941","","","0","","","","0","",""
"2220-09_1_S31","","Stop 09 1 S31","21.033633","105.837591","","","0","","","","0","",""
"2220-09_1_S32","","Stop 09 1 S32","21.029533","105.842124","","","0","","","","0","",""
"2220-09_1_S36","","Stop 09 1 S36","21.032169","105.851728","","","0","","","","0","",""
"2220-09_2_S8","","Stop 09 2 S8","21.034783","105.830241","","","0","","","","0","",""
"2220-09_2_S9","","Stop 09 2 S9","21.035399","105.823274","","","0","","","","0","",""
"2220-09_2_S10","","Stop 09 2 S10","21.035716","105.818758","","","0","","","","0","",""
"2220-09_2_S11","","Stop 09 2 S11","21.036599","105.814475","","","0","","","","0","",""
"2220-09_2_S12","","Stop 09 2 S12","21.033066","105.813341","","","0","","","","0","",""
"2220-09_2_S13","","Stop 09 2 S13","21.030224","105.810914","","","0","","","","0","",""
"2220-09_2_S14","","Stop 09 2 S14","21.029044","105.803564","","","0","","","","0","",""
"2220-09_2_S15","","Stop 09 2 S15","21.027116","105.798708","","","0","","","","0","",""
"2220-09_2_S16","","Stop 09 2 S16","21.023316","105.799158","","","0","","","","0","",""
"2220-09_2_S17","","Stop 09 2 S17","21.02355","105.802475","","","0","","","","0","",""
"2220-09_2_S18","","Stop 09 2 S18","21.023716","105.805858","","","0","","","","0","",""
"2220-09_2_S24","","Stop 09 2 S24","21.013533","105.812525","","","0","","","","0","",""
"2220-09_2_S25","","Stop 09 2 S25","21.01035","105.811808","","","0","","","","0","",""
"2220-09_2_S26","","Stop 09 2 S26","21.010867","105.816075","","","0","","","","0","",""
"2220-09_2_S27","","Stop 09 2 S27","21.011567","105.817525","","","0","","","","0","",""
"2220-09_2_S28","","Stop 09 2 S28","21.0091","105.819574","","","0","","","","0","",""
"2220-09_2_S34","","Stop 09 2 S34","21.017455","105.844802","","","0","","","","0","",""
"2220-09_2_S35","","Stop 09 2 S35","21.018466","105.847207","","","0","","","","0","",""
"2220-100_1_S6","","Stop 100 1 S6","21.046449","105.879356","","","0","","","","0","",""
"2220-100_1_S7","","Stop 100 1 S7","21.043616","105.88219","","","0","","","","0","",""
"2220-100_1_S8","","Stop 100 1 S8","21.040866","105.879306","","","0","","","","0","",""
"2220-100_1_S9","","Stop 100 1 S9","21.037451","105.88042","","","0","","","","0","",""
"2220-100_1_S10","","Stop 100 1 S10","21.033116","105.879456","","","0","","","","0","",""
"2220-100_1_S11","","Stop 100 1 S11","21.029749","105.884273","","","0","","","","0","",""
"2220-100_1_S12","","Stop 100 1 S12","21.028266","105.892473","","","0","","","","0","",""
"2220-100_1_S13","","Stop 100 1 S13","21.0257","105.899639","","","0","","","","0","",""
"2220-100_1_S14","","Stop 100 1 S14","21.024833","105.907123","","","0","","","","0","",""
"2220-100_1_S15","","Stop 100 1 S15","21.02715","105.910706","","","0","","","","0","",""
"2220-100_1_S16","","Stop 100 1 S16","21.030016","105.914306","","","0","","","","0","",""
"2220-100_1_S17","","Stop 100 1 S17","21.028367","105.919918","","","0","","","","0","",""
"2220-100_1_S18","","Stop 100 1 S18","21.023717","105.931739","","","0","","","","0","",""
"2220-100_1_S19","","Stop 100 1 S19","21.021916","105.936222","","","0","","","","0","",""
"2220-100_1_S20","","Stop 100 1 S20","21.018316","105.942388","","","0","","","","0","",""
"2220-100_1_S21","","Stop 100 1 S21","21.013967","105.949955","","","0","","","","0","",""
"2220-100_1_S22","","Stop 100 1 S22","21.013633","105.952872","","","0","","","","0","",""
"2220-100_1_S23","","Stop 100 1 S23","21.016933","105.955605","","","0","","","","0","",""
"2220-100_1_S24","","Stop 100 1 S24","21.019533","105.954322","","","0","","","","0","",""
"2220-100_1_S25","","Stop 100 1 S25","21.021516","105.949155","","","0","","","","0","",""
"2220-100_1_S26","","Stop 100 1 S26","21.019233","105.948022","","","0","","","","0","",""
"2220-100_2_S2","","Stop 100 2 S2","21.021533","105.949305","","","0","","","","0","",""
"2220-100_2_S3","","Stop 100 2 S3","21.0195","105.954205","","","0","","","","0","",""
"2220-100_2_S4","","Stop 100 2 S4","21.017016","105.955572","","","0","","","","0","",""
"2220-100_2_S5","","Stop 100 2 S5","21.0138","105.952872","","","0","","","","0","",""
"2220-100_2_S6","","Stop 100 2 S6","21.01395","105.950155","","","0","","","","0","",""
"2220-100_2_S10","","Stop 100 2 S10","21.0274","105.923606","","","0","","","","0","",""
"2220-100_2_S11","","Stop 100 2 S11","21.02915","105.918222","","","0","","","","0","",""
"2220-100_2_S12","","Stop 100 2 S12","21.027933","105.911206","","","0","","","","0","",""
"2220-100_2_S13","","Stop 100 2 S13","21.024516","105.906539","","","0","","","","0","",""
"2220-100_2_S14","","Stop 100 2 S14","21.02523","105.901128","","","0","","","","0","",""
"2220-100_2_S15","","Stop 100 2 S15","21.0285","105.892373","","","0","","","","0","",""
"2220-100_2_S16","","Stop 100 2 S16","21.029916","105.88454","","","0","","","","0","",""
"2220-100_2_S17","","Stop 100 2 S17","21.033066","105.87969","","","0","","","","0","",""
"2220-100_2_S18","","Stop 100 2 S18","21.037566","105.88049","","","0","","","","0","",""
"2220-100_2_S19","","Stop 100 2 S19","21.040433","105.87894","","","0","","","","0","",""
"2220-100_2_S20","","Stop 100 2 S20","21.043216","105.881906","","","0","","","","0","",""
"2220-100_2_S21","","Stop 100 2 S21","21.045851","105.880638","","","0","","","","0","",""
"2220-100_2_S22","","Stop 100 2 S22","21.045799","105.875123","","","0","","","","0","",""
"2220-100_2_S23","","Stop 100 2 S23","21.042601","105.870286","","","0","","","","0","",""
"2220-100_2_S24","","Stop 100 2 S24","21.037966","105.852824","","","0","","","","0","",""
"2220-100_2_S26","","Stop 100 2 S26","21.043432","105.847657","","","0","","","","0","",""
"2220-101_1_S3","","Stop 101 1 S3","20.981534","105.845141","","","0","","","","0","",""
"2220-101_1_S46","","Stop 101 1 S46","20.695865","105.907818","","","0","","","","0","",""
"2220-101_1_S47","","Stop 101 1 S47","20.695091","105.902173","","","0","","","","0","",""
"2220-101_1_S48","","Stop 101 1 S48","20.694391","105.89769","","","0","","","","0","",""
"2220-101_1_S49","","Stop 101 1 S49","20.691925","105.88769","","","0","","","","0","",""
"2220-101_1_S50","","Stop 101 1 S50","20.691708","105.88024","","","0","","","","0","",""
"2220-101_1_S51","","Stop 101 1 S51","20.694058","105.872457","","","0","","","","0","",""
"2220-101_1_S52","","Stop 101 1 S52","20.696774","105.865274","","","0","","","","0","",""
"2220-101_1_S53","","Stop 101 1 S53","20.699541","105.858874","","","0","","","","0","",""
"2220-101_1_S54","","Stop 101 1 S54","20.701991","105.850657","","","0","","","","0","",""
"2220-101_1_S55","","Stop 101 1 S55","20.705591","105.844041","","","0","","","","0","",""
"2220-101_1_S56","","Stop 101 1 S56","20.707607","105.839474","","","0","","","","0","",""
"2220-101_1_S57","","Stop 101 1 S57","20.713274","105.835291","","","0","","","","0","",""
"2220-101_1_S58","","Stop 101 1 S58","20.719707","105.831941","","","0","","","","0","",""
"2220-101_1_S59","","Stop 101 1 S59","20.724374","105.828841","","","0","","","","0","",""
"2220-101_1_S60","","Stop 101 1 S60","20.732474","105.819175","","","0","","","","0","",""
"2220-101_1_S61","","Stop 101 1 S61","20.729774","105.803325","","","0","","","","0","",""
"2220-101_1_S62","","Stop 101 1 S62","20.728524","105.796325","","","0","","","","0","",""
"2220-101_1_S63","","Stop 101 1 S63","20.728324","105.783009","","","0","","","","0","",""
"2220-101_1_S64","","Stop 101 1 S64","20.730757","105.775692","","","0","","","","0","",""
"2220-101_1_S65","","Stop 101 1 S65","20.732173","105.770809","","","0","","","","0","",""
"2220-101_1_S66","","Stop 101 1 S66","20.734974","105.76931","","","0","","","","0","",""
"2220-101_2_S3","","Stop 101 2 S3","20.730724","105.775459","","","0","","","","0","",""
"2220-101_2_S4","","Stop 101 2 S4","20.728274","105.783126","","","0","","","","0","",""
"2220-101_2_S5","","Stop 101 2 S5","20.728474","105.796442","","","0","","","","0","",""
"2220-101_2_S6","","Stop 101 2 S6","20.72994","105.803775","","","0","","","","0","",""
"2220-101_2_S7","","Stop 101 2 S7","20.732424","105.819108","","","0","","","","0","",""
"2220-101_2_S8","","Stop 101 2 S8","20.724257","105.828808","","","0","","","","0","",""
"2220-101_2_S9","","Stop 101 2 S9","20.71974","105.831774","","","0","","","","0","",""
"2220-101_2_S10","","Stop 101 2 S10","20.712774","105.835308","","","0","","","","0","",""
"2220-101_2_S11","","Stop 101 2 S11","20.707391","105.839724","","","0","","","","0","",""
"2220-101_2_S12","","Stop 101 2 S12","20.705574","105.843858","","","0","","","","0","",""
"2220-101_2_S14","","Stop 101 2 S14","20.696791","105.864957","","","0","","","","0","",""
"2220-101_2_S15","","Stop 101 2 S15","20.694008","105.872557","","","0","","","","0","",""
"2220-101_2_S16","","Stop 101 2 S16","20.691841","105.87954","","","0","","","","0","",""
"2220-101_2_S17","","Stop 101 2 S17","20.691941","105.888273","","","0","","","","0","",""
"2220-101_2_S18","","Stop 101 2 S18","20.694274","105.898973","","","0","","","","0","",""
"2220-101_2_S19","","Stop 101 2 S19","20.695058","105.902256","","","0","","","","0","",""
"2220-101_2_S20","","Stop 101 2 S20","20.696208","105.909173","","","0","","","","0","",""
"2220-101_2_S21","","Stop 101 2 S21","20.702324","105.910373","","","0","","","","0","",""
"2220-101_2_S22","","Stop 101 2 S22","20.709307","105.910639","","","0","","","","0","",""
"2220-101_2_S23","","Stop 101 2 S23","20.714874","105.910606","","","0","","","","0","",""
"2220-101_2_S24","","Stop 101 2 S24","20.721607","105.911689","","","0","","","","0","",""
"2220-101_2_S25","","Stop 101 2 S25","20.731974","105.912273","","","0","","","","0","",""
"2220-101_2_S26","","Stop 101 2 S26","20.737123","105.913039","","","0","","","","0","",""
"2220-101_2_S27","","Stop 101 2 S27","20.74189","105.913256","","","0","","","","0","",""
"2220-101_2_S28","","Stop 101 2 S28","20.746507","105.911689","","","0","","","","0","",""
"2220-101_2_S60","","Stop 101 2 S60","20.964168","105.841957","","","0","","","","0","",""
"2220-102_1_S2","","Stop 102 1 S2","20.945718","105.74256","","","0","","","","0","",""
"2220-102_1_S3","","Stop 102 1 S3","20.94186","105.736667","","","0","","","","0","",""
"2220-102_1_S4","","Stop 102 1 S4","20.938785","105.73051","","","0","","","","0","",""
"2220-102_1_S5","","Stop 102 1 S5","20.935252","105.723523","","","0","","","","0","",""
"2220-102_1_S6","","Stop 102 1 S6","20.932502","105.719344","","","0","","","","0","",""
"2220-102_1_S7","","Stop 102 1 S7","20.930718","105.716627","","","0","","","","0","",""
"2220-102_1_S8","","Stop 102 1 S8","20.925505","105.708812","","","0","","","","0","",""
"2220-102_1_S9","","Stop 102 1 S9","20.923019","105.70231","","","0","","","","0","",""
"2220-102_1_S10","","Stop 102 1 S10","20.918835","105.700894","","","0","","","","0","",""
"2220-102_1_S11","","Stop 102 1 S11","20.916552","105.701477","","","0","","","","0","",""
"2220-102_1_S12","","Stop 102 1 S12","20.912569","105.699794","","","0","","","","0","",""
"2220-102_1_S13","","Stop 102 1 S13","20.901453","105.697877","","","0","","","","0","",""
"2220-102_1_S14","","Stop 102 1 S14","20.896053","105.697861","","","0","","","","0","",""
"2220-102_1_S15","","Stop 102 1 S15","20.890686","105.698944","","","0","","","","0","",""
"2220-102_1_S16","","Stop 102 1 S16","20.88807","105.699761","","","0","","","","0","",""
"2220-102_1_S17","","Stop 102 1 S17","20.881703","105.700094","","","0","","","","0","",""
"2220-102_1_S18","","Stop 102 1 S18","20.874003","105.701477","","","0","","","","0","",""
"2220-102_1_S19","","Stop 102 1 S19","20.870103","105.701111","","","0","","","","0","",""
